,match_date,competition_name,competition_category,player_name,opponent_name,winner_flag,aces,breakpoints_won,double_faults,first_serve_points_won,first_serve_successful,games_won,max_games_in_a_row,max_points_in_a_row,points_won,points_spread,second_serve_points_won,second_serve_successful,service_games_won,service_points_lost,service_points_won,tiebreaks_won,total_breakpoints,first_serve_win_perc,second_serve_win_perc,breakpoint_conversion_perc,Month
1445,2026-01-17,"WTA Hobart, Australia Women Singles",WTA,"Cocciaretto, Elisabetta","Jovic, Iva",1,4,4,2,20,30,12,4,6,67,14,16,21,8,17,36,0,6,66.66666666666667,69.56521739130434,66.66666666666666,January 2026
1446,2026-01-17,"WTA Adelaide 1, Australia Women Singles",WTA,"Andreeva, Mirra","Mboko, Victoria",1,1,4,1,18,33,12,9,7,61,26,4,5,7,8,22,0,7,54.54545454545455,66.66666666666666,57.14285714285714,January 2026
1447,2026-01-17,"WTA Adelaide 1, Australia Women Singles",WTA,"Mboko, Victoria","Andreeva, Mirra",0,2,1,3,14,42,4,3,5,35,-26,3,7,4,23,17,0,1,33.333333333333336,30.0,100.0,January 2026
1448,2026-01-17,"ATP Adelaide, Australia Men Singles",ATP,"Humbert, Ugo","Machac, Tomas",0,8,1,3,45,60,13,3,6,91,-13,15,34,11,37,60,1,4,75.0,40.54054054054054,25.0,January 2026
1449,2026-01-17,"ATP Adelaide, Australia Men Singles",ATP,"Machac, Tomas","Humbert, Ugo",1,5,4,1,49,67,18,3,7,104,13,18,30,13,31,67,0,12,73.13432835820896,58.06451612903226,33.33333333333333,January 2026
1450,2026-01-18,Australian Open Women Singles,WTA,"Ruse, Elena-Gabriela","Yastremska, Dayana",1,1,5,5,30,38,13,7,6,80,10,10,21,8,24,40,0,14,78.94736842105263,38.46153846153847,35.714285714285715,January 2026
1451,2026-01-18,Australian Open Women Singles,WTA,"Yastremska, Dayana","Ruse, Elena-Gabriela",0,0,3,6,31,50,9,4,7,70,-10,15,30,6,40,46,0,6,62.0,41.66666666666667,50.0,January 2026
1452,2026-01-18,Australian Open Women Singles,WTA,"Blinkova, Anna","Gibson, Talia",0,1,1,1,22,41,4,2,7,46,-20,7,19,3,32,29,0,4,53.65853658536585,35.0,25.0,January 2026
1453,2026-01-18,Australian Open Women Singles,WTA,"Gibson, Talia","Blinkova, Anna",1,5,5,4,21,29,12,7,6,66,20,13,18,7,17,34,0,10,72.41379310344827,59.09090909090909,50.0,January 2026
1454,2026-01-18,Australian Open Women Singles,WTA,"Putintseva, Yulia","Haddad Maia, Beatriz",1,3,6,1,44,68,16,5,6,108,7,13,31,10,43,57,0,15,64.70588235294117,40.625,40.0,January 2026
1455,2026-01-18,Australian Open Women Singles,WTA,"Haddad Maia, Beatriz","Putintseva, Yulia",0,1,5,7,37,62,14,3,5,101,-7,21,40,9,51,58,0,11,59.67741935483871,44.680851063829785,45.45454545454545,January 2026
1456,2026-01-18,Australian Open Men Singles,ATP,"Kecmanovic, Miomir","Etcheverry, Tomas Martin",0,8,2,4,73,104,21,3,5,130,-24,29,56,19,62,102,0,6,70.1923076923077,48.333333333333336,33.33333333333333,January 2026
1457,2026-01-18,Australian Open Men Singles,ATP,"Etcheverry, Tomas Martin","Kecmanovic, Miomir",1,20,4,5,66,76,25,5,7,154,24,26,39,21,28,92,0,17,86.84210526315789,59.09090909090909,23.52941176470588,January 2026
1458,2026-01-18,Australian Open Men Singles,ATP,"Cobolli, Flavio","Fery, Arthur",0,7,3,8,31,50,11,3,9,72,-24,11,25,8,41,42,0,6,62.0,33.33333333333333,50.0,January 2026
1459,2026-01-18,Australian Open Men Singles,ATP,"Fery, Arthur","Cobolli, Flavio",1,6,6,0,42,61,19,5,10,96,24,13,24,12,30,55,1,10,68.85245901639344,54.166666666666664,60.0,January 2026
1460,2026-01-18,Australian Open Women Singles,WTA,"Sakkari, Maria","Jeanjean, Leolia",1,4,4,0,26,36,12,5,10,60,25,8,9,8,11,34,0,5,72.22222222222223,88.88888888888889,80.0,January 2026
1461,2026-01-18,Australian Open Women Singles,WTA,"Jeanjean, Leolia","Sakkari, Maria",0,3,1,3,15,29,6,3,4,35,-25,9,18,5,26,24,0,1,51.724137931034484,42.857142857142854,100.0,January 2026
1462,2026-01-18,Australian Open Women Singles,WTA,"Sasnovich, Aliaksandra","Paolini, Jasmine",0,1,0,4,13,29,3,1,5,33,-28,11,19,3,28,24,0,1,44.827586206896555,47.82608695652174,0.0,January 2026
1463,2026-01-18,Australian Open Women Singles,WTA,"Paolini, Jasmine","Sasnovich, Aliaksandra",1,3,4,0,25,33,12,5,12,61,28,8,9,8,9,33,0,10,75.75757575757575,88.88888888888889,40.0,January 2026
1464,2026-01-18,Australian Open Men Singles,ATP,"Moutet, Corentin","Schoolkate, Tristan",1,6,4,4,45,61,19,5,8,111,23,25,39,14,34,70,1,8,73.77049180327869,58.139534883720934,50.0,January 2026
1465,2026-01-18,Australian Open Men Singles,ATP,"Schoolkate, Tristan","Moutet, Corentin",0,8,2,4,38,56,13,3,4,88,-23,16,35,11,41,54,0,8,67.85714285714286,41.02564102564102,25.0,January 2026
1466,2026-01-18,Australian Open Women Singles,WTA,"McNally, Caty","Sakatsume, Himeno",1,0,4,4,29,40,12,9,10,64,18,7,9,8,17,36,0,8,72.5,53.84615384615385,50.0,January 2026
1467,2026-01-18,Australian Open Women Singles,WTA,"Sakatsume, Himeno","McNally, Caty",0,1,0,1,24,41,4,1,5,46,-18,6,16,4,28,30,0,6,58.53658536585366,35.294117647058826,0.0,January 2026
1468,2026-01-18,Australian Open Women Singles,WTA,"Kostyuk, Marta","Jacquemot, Elsa",0,8,3,5,58,77,19,3,7,145,-2,25,50,15,49,83,1,20,75.32467532467533,45.45454545454545,15.0,January 2026
1469,2026-01-18,Australian Open Women Singles,WTA,"Jacquemot, Elsa","Kostyuk, Marta",1,4,3,11,70,100,20,3,5,147,2,28,49,15,62,98,2,11,70.0,46.666666666666664,27.27272727272727,January 2026
1470,2026-01-18,Australian Open Men Singles,ATP,"Zverev, Alexander","Diallo, Gabriel",1,15,6,1,61,73,24,5,9,118,26,14,24,18,23,75,0,8,83.56164383561644,56.00000000000001,75.0,January 2026
1471,2026-01-18,Australian Open Men Singles,ATP,"Diallo, Gabriel","Zverev, Alexander",0,10,1,5,57,81,14,3,6,92,-26,12,26,12,43,69,1,2,70.37037037037037,38.70967741935484,50.0,January 2026
1472,2026-01-18,Australian Open Men Singles,ATP,"Zhang, Zhizhen","Cerundolo, Francisco",0,8,2,1,42,66,12,3,5,78,-29,14,32,10,43,56,0,2,63.63636363636363,42.42424242424242,100.0,January 2026
1473,2026-01-18,Australian Open Men Singles,ATP,"Cerundolo, Francisco","Zhang, Zhizhen",1,7,4,2,44,55,19,5,11,107,29,20,28,14,22,64,1,10,80.0,66.66666666666666,40.0,January 2026
1474,2026-01-18,Australian Open Women Singles,WTA,"Svitolina, Elina","Bucsa, Cristina",1,1,5,3,16,24,12,7,5,65,18,15,21,7,17,31,0,10,66.66666666666667,62.5,50.0,January 2026
1475,2026-01-18,Australian Open Women Singles,WTA,"Bucsa, Cristina","Svitolina, Elina",0,1,1,6,25,43,5,2,4,47,-18,6,14,4,32,31,0,2,58.13953488372093,30.0,50.0,January 2026
1476,2026-01-18,Australian Open Men Singles,ATP,"Kypson, Patrick","Comesana, Francisco",0,12,1,7,51,63,14,3,6,94,-21,17,41,13,43,68,0,2,80.95238095238095,35.41666666666667,50.0,January 2026
1477,2026-01-18,Australian Open Men Singles,ATP,"Comesana, Francisco","Kypson, Patrick",1,20,4,5,47,56,21,3,7,115,21,25,37,17,26,72,0,10,83.92857142857143,59.523809523809526,40.0,January 2026
1478,2026-01-18,Australian Open Women Singles,WTA,"Townsend, Taylor","Baptiste, Hailey",0,5,1,1,53,82,13,3,6,107,-12,10,19,11,39,63,1,10,64.63414634146342,50.0,10.0,January 2026
1479,2026-01-18,Australian Open Women Singles,WTA,"Baptiste, Hailey","Townsend, Taylor",1,9,3,4,55,73,18,3,10,119,12,25,47,15,44,80,0,15,75.34246575342466,49.01960784313725,20.0,January 2026
1480,2026-01-18,Australian Open Men Singles,ATP,"Nava, Emilio","Jacquet, Kyrian",1,27,5,6,87,110,30,3,6,175,12,28,43,24,44,115,1,11,79.0909090909091,57.14285714285714,45.45454545454545,January 2026
1481,2026-01-18,Australian Open Men Singles,ATP,"Jacquet, Kyrian","Nava, Emilio",0,19,3,6,79,103,26,3,6,163,-12,40,70,22,60,119,1,8,76.69902912621359,52.63157894736842,37.5,January 2026
1482,2026-01-18,Australian Open Men Singles,ATP,"Dzumhur, Damir","Draxl, Liam",1,6,7,4,39,53,19,9,10,108,29,22,33,12,29,61,0,12,73.58490566037736,59.45945945945946,58.333333333333336,January 2026
1483,2026-01-18,Australian Open Men Singles,ATP,"Draxl, Liam","Dzumhur, Damir",0,5,2,4,33,52,9,2,5,79,-29,17,41,7,47,50,0,8,63.46153846153846,37.77777777777778,25.0,January 2026
1484,2026-01-18,Australian Open Women Singles,WTA,"Alexandrova, Ekaterina","Sonmez, Zeynep",0,10,7,7,43,64,15,4,6,113,-2,13,38,8,53,56,0,14,67.1875,28.888888888888886,50.0,January 2026
1485,2026-01-18,Australian Open Women Singles,WTA,"Sonmez, Zeynep","Alexandrova, Ekaterina",1,4,8,5,37,66,17,7,10,115,2,25,48,9,57,62,0,17,56.06060606060606,47.16981132075472,47.05882352941176,January 2026
1486,2026-01-18,Australian Open Men Singles,ATP,"Korda, Sebastian","Zheng, Michael",0,22,1,5,71,89,24,3,14,163,10,31,48,22,40,102,1,7,79.7752808988764,58.490566037735846,14.285714285714285,January 2026
1487,2026-01-18,Australian Open Men Singles,ATP,"Zheng, Michael","Korda, Sebastian",1,4,4,0,79,115,27,3,5,153,-10,34,59,23,61,113,0,8,68.69565217391305,57.6271186440678,50.0,January 2026
1488,2026-01-18,Australian Open Men Singles,ATP,"Faria, Jaime","Blockx, Alexander",1,5,4,2,46,64,21,3,5,109,4,30,48,17,38,76,0,8,71.875,60.0,50.0,January 2026
1489,2026-01-18,Australian Open Men Singles,ATP,"Blockx, Alexander","Faria, Jaime",0,8,2,2,44,56,16,3,6,105,-4,23,42,14,33,67,0,5,78.57142857142857,52.27272727272727,40.0,January 2026
1490,2026-01-18,Australian Open Men Singles,ATP,"Fucsovics, Marton","Ugo Carabelli, Camilo",1,1,7,5,37,52,19,4,7,106,26,20,34,11,34,57,1,12,71.15384615384616,51.28205128205128,58.333333333333336,January 2026
1491,2026-01-18,Australian Open Men Singles,ATP,"Ugo Carabelli, Camilo","Fucsovics, Marton",0,1,3,4,28,56,9,1,5,80,-26,17,33,6,48,45,0,5,50.0,45.94594594594595,60.0,January 2026
1492,2026-01-18,Australian Open Women Singles,WTA,"Maristany Zuleta de Reales, Guiomar","Kudermetova, Polina",0,1,1,4,22,37,5,1,5,51,-16,4,13,4,28,26,0,7,59.45945945945946,23.52941176470588,14.285714285714285,January 2026
1493,2026-01-18,Australian Open Women Singles,WTA,"Kudermetova, Polina","Maristany Zuleta de Reales, Guiomar",1,4,5,2,26,35,12,4,8,67,16,13,27,7,25,39,0,8,74.28571428571429,44.827586206896555,62.5,January 2026
1494,2026-01-18,Australian Open Men Singles,ATP,"Kubler, Jason","Tiafoe, Frances",0,9,1,3,41,59,11,2,5,87,-15,10,19,10,30,51,0,6,69.49152542372882,45.45454545454545,16.666666666666664,January 2026
1495,2026-01-18,Australian Open Men Singles,ATP,"Tiafoe, Frances","Kubler, Jason",1,23,4,5,50,64,19,5,5,102,15,22,39,14,36,72,1,6,78.125,50.0,66.66666666666666,January 2026
1496,2026-01-18,Australian Open Men Singles,ATP,"Hanfmann, Yannick","Svajda, Zachary",1,19,5,2,58,75,24,3,10,142,17,29,48,18,38,87,1,9,77.33333333333333,57.99999999999999,55.55555555555556,January 2026
1497,2026-01-18,Australian Open Men Singles,ATP,"Svajda, Zachary","Hanfmann, Yannick",0,11,4,8,69,102,21,3,5,125,-17,18,33,17,55,87,0,8,67.6470588235294,43.90243902439025,50.0,January 2026
1498,2026-01-18,Australian Open Men Singles,ATP,"Bonzi, Benjamin","Norrie, Cameron",0,9,2,4,53,79,20,4,7,147,-12,34,53,17,49,87,1,18,67.0886075949367,59.64912280701754,11.11111111111111,January 2026
1499,2026-01-18,Australian Open Men Singles,ATP,"Norrie, Cameron","Bonzi, Benjamin",1,16,6,3,72,110,28,6,8,159,12,38,57,22,60,110,0,13,65.45454545454545,63.33333333333333,46.15384615384615,January 2026
1500,2026-01-18,Australian Open Men Singles,ATP,"Bublik, Alexander","Brooksby, Jenson",1,13,4,4,51,69,18,3,8,102,13,12,21,14,31,63,0,11,73.91304347826087,48.0,36.36363636363637,January 2026
1501,2026-01-18,Australian Open Men Singles,ATP,"Brooksby, Jenson","Bublik, Alexander",0,4,1,1,38,61,12,3,6,89,-13,20,35,11,39,58,0,8,62.295081967213115,55.55555555555556,12.5,January 2026
1502,2026-01-18,Australian Open Women Singles,WTA,"Sabalenka, Aryna","Rakotomanga Rajaonah, Tiantsoa Sarah",1,2,4,1,26,34,12,5,9,66,24,9,13,8,12,35,0,10,76.47058823529412,64.28571428571429,40.0,January 2026
1503,2026-01-18,Australian Open Women Singles,WTA,"Rakotomanga Rajaonah, Tiantsoa Sarah","Sabalenka, Aryna",0,0,1,3,22,40,5,1,5,42,-24,8,18,4,31,30,0,4,55.0,38.095238095238095,25.0,January 2026
1504,2026-01-18,Australian Open Women Singles,WTA,"Lamens, Suzan","Potapova, Anastasia",0,2,6,6,32,60,13,5,7,88,-14,14,32,7,52,46,0,10,53.333333333333336,36.84210526315789,60.0,January 2026
1505,2026-01-18,Australian Open Women Singles,WTA,"Potapova, Anastasia","Lamens, Suzan",1,3,7,8,36,56,16,6,6,102,14,14,28,9,42,50,0,14,64.28571428571429,38.88888888888889,50.0,January 2026
1506,2026-01-18,Australian Open Women Singles,WTA,"Williams, Venus","Danilovic, Olga",0,9,3,5,45,63,14,4,8,92,-12,14,34,10,43,59,1,4,71.42857142857143,35.8974358974359,75.0,January 2026
1507,2026-01-18,Australian Open Women Singles,WTA,"Danilovic, Olga","Williams, Venus",1,5,5,1,45,71,18,6,7,104,12,16,22,13,33,61,0,8,63.38028169014085,69.56521739130434,62.5,January 2026
1508,2026-01-18,Australian Open Women Singles,WTA,"Pavlyuchenkova, Anastasia","Bai, Zhuoxuan",0,7,4,8,44,64,16,4,5,109,-1,24,45,12,49,68,0,11,68.75,45.28301886792453,36.36363636363637,January 2026
1509,2026-01-18,Australian Open Women Singles,WTA,"Bai, Zhuoxuan","Pavlyuchenkova, Anastasia",1,2,3,3,39,61,15,4,9,110,1,22,38,11,41,61,1,10,63.9344262295082,53.65853658536586,30.0,January 2026
1510,2026-01-18,Australian Open Men Singles,ATP,"Walton, Adam","Alcaraz, Carlos",0,4,1,4,41,68,11,2,5,73,-28,10,19,10,40,51,0,1,60.294117647058826,43.47826086956522,100.0,January 2026
1511,2026-01-18,Australian Open Men Singles,ATP,"Alcaraz, Carlos","Walton, Adam",1,8,4,1,45,59,19,4,8,101,28,16,23,14,22,61,1,10,76.27118644067797,66.66666666666666,40.0,January 2026
1512,2026-01-18,Australian Open Women Singles,WTA,"Sawangkaew, Mananchaya","Raducanu, Emma",0,1,1,4,22,34,5,3,5,42,-16,2,9,4,23,24,0,3,64.70588235294117,15.384615384615385,33.33333333333333,January 2026
1513,2026-01-18,Australian Open Women Singles,WTA,"Raducanu, Emma","Sawangkaew, Mananchaya",1,2,4,1,30,41,12,7,9,58,16,5,11,8,18,35,0,4,73.17073170731707,41.66666666666667,100.0,January 2026
1514,2026-01-19,Australian Open Women Singles,WTA,"Maria, Tatjana","Marcinko, Petra",0,7,3,2,24,34,8,3,5,57,-15,13,37,5,36,37,0,4,70.58823529411765,33.33333333333333,75.0,January 2026
1515,2026-01-19,Australian Open Women Singles,WTA,"Marcinko, Petra","Maria, Tatjana",1,1,5,1,28,39,13,4,8,72,15,8,16,8,20,36,0,10,71.7948717948718,47.05882352941176,50.0,January 2026
1516,2026-01-19,Australian Open Women Singles,WTA,"Arango, Emiliana","Kessler, McCartney",0,0,1,0,13,26,5,1,6,45,-19,5,12,4,20,18,0,8,50.0,41.66666666666667,12.5,January 2026
1517,2026-01-19,Australian Open Women Singles,WTA,"Kessler, McCartney","Arango, Emiliana",1,1,4,2,29,47,12,3,7,64,19,15,22,8,27,44,0,5,61.702127659574465,62.5,80.0,January 2026
1518,2026-01-19,Australian Open Women Singles,WTA,"Linette, Magda","Navarro, Emma",1,4,4,4,34,42,15,4,7,85,3,16,32,11,28,50,0,7,80.95238095238095,44.44444444444444,57.14285714285714,January 2026
1519,2026-01-19,Australian Open Women Singles,WTA,"Navarro, Emma","Linette, Magda",0,4,2,5,36,56,12,3,7,82,-3,18,28,10,35,54,0,3,64.28571428571429,54.54545454545454,66.66666666666666,January 2026
1520,2026-01-19,Australian Open Women Singles,WTA,"Frech, Magdalena","Erjavec, Veronika",1,0,5,0,24,35,12,6,7,59,23,8,14,7,17,32,0,7,68.57142857142857,57.14285714285714,71.42857142857143,January 2026
1521,2026-01-19,Australian Open Women Singles,WTA,"Erjavec, Veronika","Frech, Magdalena",0,0,0,1,14,26,2,1,4,36,-23,5,19,2,27,19,0,4,53.84615384615385,25.0,0.0,January 2026
1522,2026-01-19,Australian Open Women Singles,WTA,"Bondar, Anna","Mandlik, Elizabeth",1,5,5,0,20,28,12,6,8,59,18,11,18,7,15,31,0,8,71.42857142857143,61.111111111111114,62.5,January 2026
1523,2026-01-19,Australian Open Women Singles,WTA,"Mandlik, Elizabeth","Bondar, Anna",0,0,1,2,22,37,4,2,8,41,-18,4,15,3,28,26,0,1,59.45945945945946,23.52941176470588,100.0,January 2026
1524,2026-01-19,Australian Open Men Singles,ATP,"Borges, Nuno","Auger-Aliassime, Felix",1,6,3,1,40,55,15,3,5,84,5,17,28,12,27,57,0,6,72.72727272727273,58.620689655172406,50.0,January 2026
1525,2026-01-19,Australian Open Men Singles,ATP,"Auger-Aliassime, Felix","Borges, Nuno",0,8,3,1,33,50,14,3,5,79,-5,19,28,11,27,52,0,5,66.0,65.51724137931035,60.0,January 2026
1526,2026-01-19,Australian Open Men Singles,ATP,"Halys, Quentin","Tabilo, Alejandro",1,12,4,1,37,44,19,5,13,102,34,25,34,14,17,62,1,7,84.0909090909091,71.42857142857143,57.14285714285714,January 2026
1527,2026-01-19,Australian Open Men Singles,ATP,"Tabilo, Alejandro","Halys, Quentin",0,7,0,1,31,55,10,1,4,68,-34,20,35,10,40,51,0,1,56.36363636363637,55.55555555555556,0.0,January 2026
1528,2026-01-19,Australian Open Men Singles,ATP,"Navone, Mariano","Medjedovic, Hamad",0,5,1,5,47,85,15,3,6,111,-28,27,39,13,55,74,1,7,55.294117647058826,61.36363636363637,14.285714285714285,January 2026
1529,2026-01-19,Australian Open Men Singles,ATP,"Medjedovic, Hamad","Navone, Mariano",1,15,6,5,53,71,24,5,7,139,28,31,45,18,37,84,0,17,74.64788732394366,62.0,35.294117647058826,January 2026
1530,2026-01-19,Australian Open Women Singles,WTA,"Hunter, Storm","Bouzas Maneiro, Jessica",1,2,5,7,24,38,12,5,7,72,10,14,21,7,28,38,0,9,63.1578947368421,50.0,55.55555555555556,January 2026
1531,2026-01-19,Australian Open Women Singles,WTA,"Bouzas Maneiro, Jessica","Hunter, Storm",0,1,3,6,28,47,8,4,4,62,-10,6,16,5,35,34,0,7,59.57446808510638,27.27272727272727,42.857142857142854,January 2026
1532,2026-01-19,Australian Open Women Singles,WTA,"Kenin, Sofia","Stearns, Peyton",0,1,0,4,22,34,5,1,4,45,-18,9,17,5,24,31,0,1,64.70588235294117,42.857142857142854,0.0,January 2026
1533,2026-01-19,Australian Open Women Singles,WTA,"Stearns, Peyton","Kenin, Sofia",1,15,3,1,24,28,12,3,7,63,18,15,24,9,14,39,0,7,85.71428571428571,60.0,42.857142857142854,January 2026
1534,2026-01-19,Australian Open Men Singles,ATP,"Ymer, Elias","Shevchenko, Alexander",0,1,2,4,40,60,16,3,4,125,-12,32,55,14,47,72,0,11,66.66666666666667,54.23728813559322,18.181818181818183,January 2026
1535,2026-01-19,Australian Open Men Singles,ATP,"Shevchenko, Alexander","Ymer, Elias",1,9,5,5,66,90,22,5,6,137,12,24,49,17,53,90,0,11,73.33333333333333,44.44444444444444,45.45454545454545,January 2026
1536,2026-01-19,Australian Open Women Singles,WTA,"Osorio, Camila","Li, Ann",0,4,2,3,51,71,16,3,5,112,-3,22,37,13,38,73,1,5,71.83098591549296,55.00000000000001,40.0,January 2026
1537,2026-01-19,Australian Open Women Singles,WTA,"Li, Ann","Osorio, Camila",1,6,4,2,49,62,19,3,6,115,3,28,52,15,39,77,0,11,79.03225806451613,51.85185185185185,36.36363636363637,January 2026
1538,2026-01-19,Australian Open Women Singles,WTA,"Rakhimova, Kamilla","Gauff, Coco",0,1,2,4,23,42,5,2,4,55,-19,5,19,3,37,28,0,7,54.76190476190476,21.73913043478261,28.57142857142857,January 2026
1539,2026-01-19,Australian Open Women Singles,WTA,"Gauff, Coco","Rakhimova, Kamilla",1,1,6,7,29,40,12,5,6,74,19,8,17,6,27,37,0,14,72.5,33.33333333333333,42.857142857142854,January 2026
1540,2026-01-19,Australian Open Men Singles,ATP,"Medvedev, Daniil","De Jong, Jesper",1,9,7,5,58,77,20,6,6,125,22,11,29,12,42,69,1,13,75.32467532467533,32.35294117647059,53.84615384615385,January 2026
1541,2026-01-19,Australian Open Men Singles,ATP,"De Jong, Jesper","Medvedev, Daniil",0,3,4,1,39,60,13,3,7,103,-22,22,56,9,56,61,0,10,65.0,38.59649122807017,40.0,January 2026
1542,2026-01-19,Australian Open Men Singles,ATP,"Rinderknech, Arthur","Marozsan, Fabian",0,18,0,2,58,90,18,1,6,118,-17,32,47,17,49,90,1,0,64.44444444444444,65.3061224489796,,January 2026
1543,2026-01-19,Australian Open Men Singles,ATP,"Marozsan, Fabian","Rinderknech, Arthur",1,9,3,2,64,81,24,3,6,135,17,22,29,21,28,86,0,11,79.01234567901234,70.96774193548387,27.27272727272727,January 2026
1544,2026-01-19,Australian Open Men Singles,ATP,"Bautista Agut, Roberto","Shang, Juncheng",0,11,1,1,46,70,15,2,5,98,-24,20,36,13,41,66,1,4,65.71428571428571,54.054054054054056,25.0,January 2026
1545,2026-01-19,Australian Open Men Singles,ATP,"Shang, Juncheng","Bautista Agut, Roberto",1,11,6,6,58,69,24,8,11,122,24,23,38,18,29,77,0,11,84.05797101449275,52.27272727272727,54.54545454545454,January 2026
1546,2026-01-19,Australian Open Men Singles,ATP,"Paul, Tommy","Kovacevic, Aleksandar",1,20,4,0,40,44,18,5,11,86,28,16,23,14,11,56,0,6,90.9090909090909,69.56521739130434,66.66666666666666,January 2026
1547,2026-01-19,Australian Open Men Singles,ATP,"Kovacevic, Aleksandar","Paul, Tommy",0,10,0,5,35,48,10,1,6,58,-28,12,24,10,30,47,0,0,72.91666666666667,41.37931034482759,,January 2026
1548,2026-01-19,Australian Open Women Singles,WTA,"Hon, Priscilla","Stakusic, Marina",1,3,4,2,31,51,12,4,6,74,-2,12,21,8,31,43,0,7,60.78431372549019,52.17391304347826,57.14285714285714,January 2026
1549,2026-01-19,Australian Open Women Singles,WTA,"Stakusic, Marina","Hon, Priscilla",0,2,4,5,32,52,13,3,6,76,2,13,18,9,30,45,0,9,61.53846153846154,56.52173913043478,44.44444444444444,January 2026
1550,2026-01-19,Australian Open Men Singles,ATP,"Opelka, Reilly","Budkov Kjaer, Nicolai",1,23,3,4,51,54,18,3,8,91,31,10,13,15,10,61,0,4,94.44444444444444,58.82352941176471,75.0,January 2026
1551,2026-01-19,Australian Open Men Singles,ATP,"Budkov Kjaer, Nicolai","Opelka, Reilly",0,3,0,3,39,57,11,1,4,60,-31,11,20,11,30,50,0,2,68.42105263157895,47.82608695652174,0.0,January 2026
1552,2026-01-19,Australian Open Men Singles,ATP,"Rublev, Andrey","Arnaldi, Matteo",1,8,5,2,40,55,18,5,8,88,19,18,23,13,22,58,0,11,72.72727272727273,72.0,45.45454545454545,January 2026
1553,2026-01-19,Australian Open Men Singles,ATP,"Arnaldi, Matteo","Rublev, Andrey",0,4,0,4,27,42,9,1,5,69,-19,20,31,9,30,47,0,6,64.28571428571429,57.14285714285714,0.0,January 2026
1554,2026-01-19,Australian Open Women Singles,WTA,"Jones, Francesca","Klimovicova, Linda",0,1,0,2,15,29,4,1,3,31,-18,7,14,4,23,22,0,2,51.724137931034484,43.75,0.0,January 2026
1555,2026-01-19,Australian Open Women Singles,WTA,"Klimovicova, Linda","Jones, Francesca",1,5,3,3,15,17,9,5,8,49,18,11,15,6,9,26,0,5,88.23529411764706,61.111111111111114,60.0,January 2026
1556,2026-01-19,Australian Open Men Singles,ATP,"Thompson, Jordan","Cerundolo, Juan Manuel",1,10,6,1,51,67,25,9,7,135,30,34,47,19,30,85,0,10,76.11940298507463,70.83333333333334,60.0,January 2026
1557,2026-01-19,Australian Open Men Singles,ATP,"Cerundolo, Juan Manuel","Thompson, Jordan",0,5,0,6,40,60,14,3,5,105,-30,35,59,13,50,75,1,5,66.66666666666667,53.84615384615385,0.0,January 2026
1558,2026-01-19,Australian Open Men Singles,ATP,"McDonald, Mackenzie","de Minaur, Alex",0,7,0,2,32,55,7,1,5,64,-29,16,34,7,43,48,0,1,58.18181818181818,44.44444444444444,0.0,January 2026
1559,2026-01-19,Australian Open Men Singles,ATP,"de Minaur, Alex","McDonald, Mackenzie",1,9,6,4,29,34,18,5,7,93,29,21,28,12,16,50,0,11,85.29411764705883,65.625,54.54545454545454,January 2026
