,player_name,Month,total_wins,total_matches,aces,aces_allowed,breakpoints_won,total_breakpoints,double_faults,first_serve_points_won,first_serve_successful,second_serve_points_won,second_serve_successful,breakpoints_allowed,breakpoints_saved,first_serve_return_points_won,first_serve_return_points_total,second_serve_return_points_won,second_serve_return_points_total,points_won,points_lost,points_spread,games_won,games_lost,games_spread,sets_won,sets_lost,sets_spread,tiebreaks_won,tiebreaks_lost,FS Win %,SS Win %,BP Conv %,Tiebreak Win %,BP Save %,FS Return Win %,SS Return Win %,Ace Rank,DF Rank,Total Win Rank,Point Spread Rank,FS Win Rank,SS Win Rank,BP Rank,Mean Ranks,Mean Ranks Ranked,last_refreshed
2165,"Stearns, Peyton",August 2025,2,5,22,0,17,28,22,179,265,69,127,36,20,155,245,47,47,409,397,12,63,62,1,7,6,1,1,1,0.6754716981132075,0.5433070866141733,0.6071428571428571,0.5,0.5555555555555556,0.6326530612244898,1.0,278.5,2238.0,873.5,677.0,492.0,936.0,315.0,830.0,321.0,2026-01-28
2166,"Stearns, Peyton",February 2025,4,8,20,0,23,50,23,224,367,111,214,82,51,218,314,84,84,550,585,-35,76,91,-15,8,10,-2,1,1,0.6103542234332425,0.5186915887850467,0.46,0.5,0.6219512195121951,0.6942675159235668,1.0,340.5,2276.0,326.0,2468.0,1402.0,1268.0,1196.0,1325.2142857142858,1344.0,2026-01-28
2167,"Stearns, Peyton",January 2025,2,5,26,0,30,70,18,224,353,69,156,59,32,194,318,90,90,536,525,11,80,74,6,7,7,0,2,3,0.6345609065155807,0.4423076923076923,0.42857142857142855,0.4,0.5423728813559322,0.610062893081761,1.0,202.5,2058.0,873.5,698.5,1040.5,2115.5,1470.5,1208.4285714285713,1087.0,2026-01-28
2168,"Stearns, Peyton",January 2026,3,6,37,0,18,42,23,172,248,66,127,41,20,184,261,44,44,395,409,-14,58,66,-8,6,7,-1,1,1,0.6935483870967742,0.5196850393700787,0.42857142857142855,0.5,0.4878048780487805,0.7049808429118773,1.0,83.0,2276.0,545.0,1655.5,302.0,1262.0,1470.5,1084.857142857143,828.0,2026-01-28
2169,"Stearns, Peyton",July 2025,0,2,7,0,5,12,9,44,72,20,51,24,14,49,71,17,17,111,139,-28,13,24,-11,0,4,-4,0,0,0.6111111111111112,0.39215686274509803,0.4166666666666667,,0.5833333333333334,0.6901408450704225,1.0,1097.5,1329.0,2141.0,2332.0,1390.5,2354.5,1571.5,1745.142857142857,2218.0,2026-01-28
2170,"Stearns, Peyton",June 2025,1,3,11,0,6,17,11,79,129,36,66,29,20,89,130,33,33,194,207,-13,25,31,-6,2,4,-2,0,0,0.6124031007751938,0.5454545454545454,0.35294117647058826,,0.6896551724137931,0.6846153846153846,1.0,753.5,1523.0,1358.5,1601.5,1369.0,915.5,2018.5,1362.7857142857142,1430.0,2026-01-28
2171,"Stearns, Peyton",March 2025,1,3,3,0,11,17,9,74,118,29,64,25,12,70,106,28,28,183,195,-12,30,34,-4,3,4,-1,0,0,0.6271186440677966,0.453125,0.6470588235294118,,0.48,0.660377358490566,1.0,1668.0,1329.0,1358.5,1541.0,1159.5,2027.5,227.0,1330.0714285714287,1356.5,2026-01-28
2172,"Stearns, Peyton",May 2025,5,7,15,0,26,64,31,223,336,90,178,68,41,216,359,65,65,535,528,7,82,79,3,10,7,3,3,0,0.6636904761904762,0.5056179775280899,0.40625,1.0,0.6029411764705882,0.6016713091922006,1.0,522.0,2471.5,193.5,800.5,627.0,1426.0,1656.5,1099.5714285714287,868.0,2026-01-28
2173,"Stearns, Peyton",September 2025,0,1,3,0,5,6,5,36,64,17,26,11,5,37,68,6,6,90,84,6,13,14,-1,1,2,-1,0,0,0.5625,0.6538461538461539,0.8333333333333334,,0.45454545454545453,0.5441176470588235,1.0,1668.0,788.5,2141.0,828.5,1964.5,113.5,71.5,1082.2142857142858,818.0,2026-01-28
2174,"Stefanini, Lucrezia",April 2025,1,2,0,0,8,15,6,30,50,16,24,9,2,30,43,17,17,119,122,-3,14,12,2,2,2,0,0,0,0.6,0.6666666666666666,0.5333333333333333,,0.2222222222222222,0.6976744186046512,1.0,2455.0,943.0,1358.5,1133.0,1553.0,92.0,636.5,1167.2857142857142,1030.0,2026-01-28
2175,"Stefanini, Lucrezia",August 2025,2,3,2,0,12,32,15,86,145,19,25,14,4,97,174,20,20,217,192,25,32,26,6,4,2,2,1,1,0.593103448275862,0.76,0.375,0.5,0.2857142857142857,0.5574712643678161,1.0,1882.0,1858.5,873.5,441.5,1636.5,27.0,1897.0,1230.857142857143,1131.0,2026-01-28
2176,"Stefanini, Lucrezia",January 2025,0,2,1,0,8,18,11,62,108,13,28,24,12,50,89,18,18,140,155,-15,19,27,-8,1,4,-3,0,0,0.5740740740740741,0.4642857142857143,0.4444444444444444,,0.5,0.5617977528089888,1.0,2138.5,1523.0,2141.0,1710.5,1841.5,1918.0,1325.0,1799.642857142857,2310.0,2026-01-28
2177,"Stefanini, Lucrezia",January 2026,1,2,0,0,11,24,9,54,105,13,24,24,13,53,104,25,25,147,141,6,19,19,0,2,2,0,0,0,0.5142857142857142,0.5416666666666666,0.4583333333333333,,0.5416666666666666,0.5096153846153846,1.0,2455.0,1329.0,1358.5,828.5,2300.5,964.5,1207.5,1491.9285714285713,1692.0,2026-01-28
2178,"Stefanini, Lucrezia",July 2025,2,4,1,0,20,40,19,102,191,33,65,43,20,82,145,48,48,265,273,-8,39,43,-4,4,5,-1,1,0,0.5340314136125655,0.5076923076923077,0.5,1.0,0.46511627906976744,0.5655172413793104,1.0,2138.5,2111.5,873.5,1340.5,2189.0,1402.5,863.5,1559.857142857143,1842.0,2026-01-28
2179,"Stefanini, Lucrezia",June 2025,1,2,0,0,11,19,9,65,109,21,38,21,12,48,96,17,17,160,147,13,26,21,5,3,2,1,0,0,0.5963302752293578,0.5526315789473685,0.5789473684210527,,0.5714285714285714,0.5,1.0,2455.0,1329.0,1358.5,657.0,1602.5,826.5,422.5,1235.857142857143,1143.5,2026-01-28
2180,"Stefanini, Lucrezia",March 2025,2,3,1,0,13,23,12,75,123,34,56,19,7,79,141,31,31,208,194,14,35,32,3,5,3,2,0,0,0.6097560975609756,0.6071428571428571,0.5652173913043478,,0.3684210526315789,0.5602836879432624,1.0,2138.5,1610.0,873.5,639.5,1410.5,291.5,477.5,1063.0,776.0,2026-01-28
2181,"Stefanini, Lucrezia",May 2025,3,5,1,0,24,53,18,144,279,42,72,55,31,141,244,67,67,365,364,1,53,50,3,6,5,1,1,0,0.5161290322580645,0.5833333333333334,0.4528301886792453,1.0,0.5636363636363636,0.5778688524590164,1.0,2138.5,2058.0,545.0,981.0,2290.5,473.5,1262.0,1392.642857142857,1482.0,2026-01-28
2182,"Stefanini, Lucrezia",September 2025,3,5,0,0,22,44,15,166,280,27,65,37,17,127,229,49,49,363,350,13,54,49,5,6,5,1,0,1,0.5928571428571429,0.4153846153846154,0.5,0.0,0.4594594594594595,0.5545851528384279,1.0,2455.0,1858.5,545.0,657.0,1642.0,2262.0,863.5,1469.0,1638.0,2026-01-28
2183,"Steiner, Valentina",July 2025,2,3,3,0,9,25,7,72,104,36,57,16,11,73,117,35,35,197,169,28,32,24,8,4,2,2,0,1,0.6923076923076923,0.631578947368421,0.36,0.0,0.6875,0.6239316239316239,1.0,1668.0,1090.5,873.5,400.5,319.5,179.5,1981.0,930.3571428571429,506.0,2026-01-28
2184,"Stephens, Sloane",February 2025,0,1,0,0,4,8,3,16,34,7,25,12,4,23,36,12,12,51,67,-16,5,12,-7,0,2,-2,0,0,0.47058823529411764,0.28,0.5,,0.3333333333333333,0.6388888888888888,1.0,2455.0,434.0,2141.0,1771.0,2468.0,2570.0,863.5,1814.642857142857,2327.0,2026-01-28
2185,"Stephens, Sloane",January 2025,0,2,3,0,3,5,0,53,100,9,29,22,13,50,66,12,12,96,136,-40,11,25,-14,0,4,-4,0,0,0.53,0.3103448275862069,0.6,,0.5909090909090909,0.7575757575757576,1.0,1668.0,24.5,2141.0,2526.0,2220.0,2541.5,348.5,1638.5,2016.0,2026-01-28
2186,"Stephens, Sloane",January 2026,3,5,8,0,22,48,11,172,276,49,97,37,19,152,256,59,59,397,374,23,62,54,8,7,5,2,0,1,0.6231884057971014,0.5051546391752577,0.4583333333333333,0.0,0.5135135135135135,0.59375,1.0,1001.0,1523.0,545.0,480.0,1223.5,1430.0,1207.5,1058.5714285714287,764.0,2026-01-28
2187,"Stephens, Sloane",September 2025,0,1,2,0,3,7,5,39,71,14,25,13,8,51,81,6,6,92,104,-12,11,16,-5,1,2,-1,0,0,0.5492957746478874,0.56,0.42857142857142855,,0.6153846153846154,0.6296296296296297,1.0,1882.0,788.5,2141.0,1541.0,2060.0,729.5,1470.5,1516.0714285714287,1750.0,2026-01-28
2188,"Stoiana, Mary",August 2025,0,1,0,0,3,3,5,34,60,7,14,10,5,34,52,2,2,64,76,-12,8,13,-5,0,2,-2,0,0,0.5666666666666667,0.5,1.0,,0.5,0.6538461538461539,1.0,2455.0,788.5,2141.0,1541.0,1916.5,1509.0,32.0,1483.2857142857142,1672.0,2026-01-28
2189,"Stoiana, Mary",January 2026,1,2,2,0,14,27,8,104,181,14,23,26,15,115,205,18,18,228,211,17,34,30,4,3,3,0,0,1,0.574585635359116,0.6086956521739131,0.5185185185185185,0.0,0.5769230769230769,0.5609756097560976,1.0,1882.0,1217.0,1358.5,586.5,1832.0,281.0,713.5,1124.357142857143,930.0,2026-01-28
2190,"Stoiber, Ranah Akua",June 2025,0,1,7,0,3,9,2,35,59,16,32,12,6,38,59,19,19,96,102,-6,12,17,-5,1,2,-1,0,0,0.5932203389830508,0.5,0.3333333333333333,,0.5,0.6440677966101694,1.0,1097.5,256.5,2141.0,1262.0,1635.0,1509.0,2116.0,1431.0,1560.5,2026-01-28
2191,"Stojanovic, Nina",January 2025,2,3,6,0,14,28,6,125,181,36,69,18,9,113,173,36,36,278,248,30,46,38,8,5,3,2,0,2,0.6906077348066298,0.5217391304347826,0.5,0.0,0.5,0.653179190751445,1.0,1211.5,943.0,873.5,373.5,341.0,1218.0,863.5,832.0,325.0,2026-01-28
2192,"Stojanovic, Nina",July 2025,1,4,10,0,13,35,30,117,193,57,110,51,31,136,204,41,41,304,348,-44,38,54,-16,3,7,-4,0,1,0.6062176165803109,0.5181818181818182,0.37142857142857144,0.0,0.6078431372549019,0.6666666666666666,1.0,823.0,2456.5,1358.5,2561.5,1462.0,1281.0,1922.5,1695.0,2125.0,2026-01-28
2193,"Stojanovic, Nina",June 2025,3,4,12,0,15,37,16,153,232,43,89,36,26,148,236,50,50,345,328,17,52,44,8,6,3,3,1,1,0.6594827586206896,0.48314606741573035,0.40540540540540543,0.5,0.7222222222222222,0.6271186440677966,1.0,692.5,1933.0,545.0,586.5,688.5,1711.0,1667.0,1117.642857142857,914.0,2026-01-28
2194,"Stojanovic, Nina",May 2025,3,4,4,0,20,49,21,141,222,55,111,48,30,136,246,39,39,359,342,17,53,48,5,6,3,3,0,0,0.6351351351351351,0.4954954954954955,0.40816326530612246,,0.625,0.5528455284552846,1.0,1491.0,2201.0,545.0,586.5,1028.0,1589.0,1639.0,1297.0714285714287,1279.0,2026-01-28
2195,"Stojanovic, Nina",October 2025,0,1,1,0,3,5,5,19,35,11,18,10,5,25,35,9,9,52,60,-8,8,11,-3,0,0,0,0,0,0.5428571428571428,0.6111111111111112,0.6,,0.5,0.7142857142857143,1.0,2138.5,788.5,2141.0,1340.5,2120.5,264.5,348.5,1306.0,1304.0,2026-01-28
2196,"Stojsavljevic, Mika",June 2025,1,5,21,0,8,36,19,120,185,52,106,26,11,137,216,34,34,291,341,-50,39,55,-16,2,8,-6,0,1,0.6486486486486487,0.49056603773584906,0.2222222222222222,0.0,0.4230769230769231,0.6342592592592593,1.0,307.5,2111.5,1358.5,2598.0,837.5,1636.0,2409.0,1608.2857142857142,1952.0,2026-01-28
2197,"Strakhova, Valeriya",February 2025,0,1,0,0,1,10,2,15,31,7,15,6,1,28,39,2,2,38,62,-24,4,12,-8,0,2,-2,0,0,0.4838709677419355,0.4666666666666667,0.1,,0.16666666666666666,0.717948717948718,1.0,2455.0,256.5,2141.0,2193.0,2434.0,1892.5,2506.0,1982.5714285714287,2546.5,2026-01-28
2198,"Strakhova, Valeriya",March 2025,1,2,1,0,10,19,9,44,78,12,25,13,4,31,71,15,15,113,115,-2,19,17,2,2,2,0,0,0,0.5641025641025641,0.48,0.5263157894736842,,0.3076923076923077,0.43661971830985913,1.0,2138.5,1329.0,1358.5,1092.0,1945.5,1750.0,671.5,1469.2857142857142,1639.0,2026-01-28
2199,"Strakhova, Valeriya",May 2025,0,1,2,0,1,2,2,22,35,6,16,6,2,28,38,5,5,44,62,-18,6,12,-6,0,2,-2,0,0,0.6285714285714286,0.375,0.5,,0.3333333333333333,0.7368421052631579,1.0,1882.0,256.5,2141.0,1897.0,1137.0,2409.0,863.5,1512.2857142857142,1736.0,2026-01-28
2200,"Strakhova, Valeriya",September 2025,0,1,1,0,5,7,5,27,59,3,9,12,4,40,68,2,2,64,90,-26,10,17,-7,1,2,-1,0,0,0.4576271186440678,0.3333333333333333,0.7142857142857143,,0.3333333333333333,0.5882352941176471,1.0,2138.5,788.5,2141.0,2265.0,2504.0,2506.0,132.5,1782.2142857142858,2279.0,2026-01-28
2201,"Subasic, Alana",January 2025,0,1,0,0,1,4,6,23,49,9,13,11,6,35,51,4,4,55,73,-18,5,12,-7,0,2,-2,0,0,0.46938775510204084,0.6923076923076923,0.25,,0.5454545454545454,0.6862745098039216,1.0,2455.0,943.0,2141.0,1897.0,2473.0,52.5,2357.5,1759.857142857143,2240.0,2026-01-28
2202,"Subasic, Alana",January 2026,0,2,1,0,4,15,9,39,74,22,47,30,18,49,64,25,25,110,150,-40,12,27,-15,1,4,-3,0,0,0.527027027027027,0.46808510638297873,0.26666666666666666,,0.6,0.765625,1.0,2138.5,1329.0,2141.0,2526.0,2231.5,1877.5,2314.5,2079.714285714286,2600.0,2026-01-28
2203,Sun F / Zhang S,January 2025,0,1,4,0,2,11,1,29,48,12,20,13,10,32,52,6,6,68,74,-6,10,12,-2,1,2,-1,1,1,0.6041666666666666,0.6,0.18181818181818182,0.5,0.7692307692307693,0.6153846153846154,1.0,1491.0,110.0,2141.0,1262.0,1488.5,341.0,2459.5,1327.5714285714287,1353.0,2026-01-28
2204,"Sun, Lulu",April 2025,1,2,11,0,5,10,5,61,88,21,50,18,12,64,93,12,12,131,146,-15,20,23,-3,2,3,-1,0,0,0.6931818181818182,0.42,0.5,,0.6666666666666666,0.6881720430107527,1.0,753.5,788.5,1358.5,1710.5,309.0,2242.0,863.5,1146.5,984.5,2026-01-28
2205,"Sun, Lulu",August 2025,4,7,62,0,18,47,33,209,287,93,178,46,27,190,270,67,67,474,482,-8,75,75,0,8,7,1,2,2,0.7282229965156795,0.5224719101123596,0.3829787234042553,0.5,0.5869565217391305,0.7037037037037037,1.0,12.0,2501.0,326.0,1340.5,127.0,1201.0,1856.0,1051.9285714285713,749.0,2026-01-28
2206,"Sun, Lulu",February 2025,1,5,17,0,7,26,13,100,154,48,107,42,26,124,168,38,38,249,309,-60,32,52,-20,2,8,-6,0,0,0.6493506493506493,0.4485981308411215,0.2692307692307692,,0.6190476190476191,0.7380952380952381,1.0,442.0,1700.0,1358.5,2618.5,821.0,2061.0,2310.0,1615.857142857143,1968.0,2026-01-28
2207,"Sun, Lulu",January 2025,0,3,10,0,5,11,13,89,139,43,95,33,21,84,113,23,23,193,240,-47,26,41,-15,1,6,-5,0,0,0.6402877697841727,0.45263157894736844,0.45454545454545453,,0.6363636363636364,0.7433628318584071,1.0,823.0,1700.0,2141.0,2583.0,946.5,2031.0,1241.5,1638.0,2015.0,2026-01-28
2208,"Sun, Lulu",January 2026,0,1,2,0,4,4,7,24,41,13,32,13,7,32,45,12,12,67,84,-17,8,13,-5,0,2,-2,0,0,0.5853658536585366,0.40625,1.0,,0.5384615384615384,0.7111111111111111,1.0,1882.0,1090.5,2141.0,1835.5,1727.0,2302.5,32.0,1572.9285714285713,1872.0,2026-01-28
2209,"Sun, Lulu",July 2025,1,2,12,0,6,8,8,56,81,30,49,13,9,52,74,17,17,136,133,3,23,21,2,2,2,0,0,1,0.691358024691358,0.6122448979591837,0.75,0.0,0.6923076923076923,0.7027027027027027,1.0,692.5,1217.0,1358.5,920.5,332.0,257.5,111.0,698.4285714285714,131.0,2026-01-28
2210,"Sun, Lulu",June 2025,2,6,15,0,11,35,17,125,197,70,135,35,14,160,236,30,30,340,388,-48,49,66,-17,4,9,-5,0,0,0.6345177664974619,0.5185185185185185,0.3142857142857143,,0.4,0.6779661016949152,1.0,522.0,2003.0,873.5,2588.0,1042.0,1274.5,2204.5,1501.0714285714287,1712.5,2026-01-28
2211,"Sun, Lulu",March 2025,2,4,17,0,13,34,12,119,181,77,123,36,24,139,217,42,42,334,320,14,50,47,3,5,5,0,1,0,0.6574585635359116,0.6260162601626016,0.38235294117647056,1.0,0.6666666666666666,0.6405529953917051,1.0,442.0,1610.0,873.5,639.5,714.0,197.0,1858.5,904.9285714285714,448.0,2026-01-28
2212,"Sun, Lulu",May 2025,1,3,16,0,7,17,5,76,113,43,81,22,13,94,141,32,32,203,215,-12,29,35,-6,2,5,-3,0,1,0.672566371681416,0.5308641975308642,0.4117647058823529,0.0,0.5909090909090909,0.6666666666666666,1.0,482.0,788.5,1358.5,1541.0,531.0,1100.5,1609.0,1058.642857142857,765.5,2026-01-28
2213,"Sun, Lulu",October 2025,6,7,53,0,23,71,14,207,280,86,140,25,16,205,338,80,80,532,427,105,86,56,30,12,3,9,3,1,0.7392857142857143,0.6142857142857143,0.323943661971831,0.75,0.64,0.606508875739645,1.0,21.0,1784.5,109.0,35.5,92.0,249.0,2185.0,639.4285714285714,63.0,2026-01-28
2214,"Svitolina, Elina",April 2025,9,9,24,0,39,63,6,244,349,93,166,38,28,180,326,86,86,598,430,168,109,48,61,18,0,18,1,0,0.6991404011461319,0.5602409638554217,0.6190476190476191,1.0,0.7368421052631579,0.5521472392638037,1.0,236.5,943.0,13.0,5.5,262.0,722.0,283.0,352.14285714285717,2.0,2026-01-28
2215,"Svitolina, Elina",August 2025,2,5,20,0,16,43,21,117,163,64,123,39,24,135,195,55,55,321,316,5,47,46,1,5,6,-1,0,0,0.7177914110429447,0.5203252032520326,0.37209302325581395,,0.6153846153846154,0.6923076923076923,1.0,340.5,2201.0,873.5,853.0,163.0,1247.0,1918.5,1085.2142857142858,829.0,2026-01-28
2216,"Svitolina, Elina",February 2025,2,4,14,0,20,47,15,126,183,52,120,34,19,134,216,71,71,342,335,7,52,46,6,5,5,0,0,3,0.6885245901639344,0.43333333333333335,0.425531914893617,0.0,0.5588235294117647,0.6203703703703703,1.0,563.0,1858.5,873.5,800.5,364.0,2174.5,1511.5,1163.642857142857,1022.0,2026-01-28
2217,"Svitolina, Elina",January 2025,4,6,26,0,22,58,17,171,237,81,152,43,28,160,253,73,73,436,384,52,71,55,16,9,5,4,0,0,0.7215189873417721,0.5328947368421053,0.3793103448275862,,0.6511627906976745,0.6324110671936759,1.0,202.5,2003.0,326.0,173.0,151.0,1074.5,1871.5,828.7857142857143,318.0,2026-01-28
2218,"Svitolina, Elina",January 2026,10,10,33,0,48,80,24,276,408,127,225,55,33,246,422,106,106,739,601,138,132,76,56,20,1,19,4,1,0.6764705882352942,0.5644444444444444,0.6,0.8,0.6,0.5829383886255924,1.0,119.0,2309.5,6.5,13.0,480.5,676.0,348.5,564.7142857142857,23.0,2026-01-28
2219,"Svitolina, Elina",July 2025,2,3,7,0,15,30,13,61,95,34,69,22,10,60,110,34,34,191,177,14,32,26,6,4,2,2,0,1,0.6421052631578947,0.4927536231884058,0.5,0.0,0.45454545454545453,0.5454545454545454,1.0,1097.5,1700.0,873.5,639.5,929.0,1613.5,863.5,1102.357142857143,873.0,2026-01-28
2220,"Svitolina, Elina",June 2025,3,5,13,0,19,42,14,162,234,72,134,33,18,155,239,56,56,394,369,25,64,55,9,7,5,2,1,1,0.6923076923076923,0.5373134328358209,0.4523809523809524,0.5,0.5454545454545454,0.6485355648535565,1.0,622.5,1784.5,545.0,441.5,319.5,1022.0,1264.5,857.0714285714286,369.5,2026-01-28
2221,"Svitolina, Elina",March 2025,5,7,25,0,34,61,35,218,319,103,198,44,25,192,312,74,74,544,507,37,92,66,26,10,7,3,0,2,0.6833855799373041,0.5202020202020202,0.5573770491803278,0.0,0.5681818181818182,0.6153846153846154,1.0,220.5,2524.0,193.5,279.5,404.0,1249.0,504.0,767.7857142857143,229.0,2026-01-28
2222,"Svitolina, Elina",May 2025,6,8,30,0,37,81,37,240,423,131,228,79,50,240,423,90,90,675,629,46,102,85,17,13,5,8,4,1,0.5673758865248227,0.5745614035087719,0.4567901234567901,0.8,0.6329113924050633,0.5673758865248227,1.0,147.0,2544.0,109.0,215.5,1908.0,575.5,1218.0,959.5714285714286,559.5,2026-01-28
2223,Svrcina D / Fruhvirtova L,January 2026,1,1,7,0,3,4,4,45,54,12,24,10,8,29,43,12,12,83,71,12,12,10,2,2,1,1,0,1,0.8333333333333334,0.5,0.75,0.0,0.8,0.6744186046511628,1.0,1097.5,617.0,1358.5,677.0,6.0,1509.0,111.0,768.0,230.0,2026-01-28
2224,Svrcina D / Skoch M,January 2026,0,1,0,0,1,5,3,17,27,6,13,6,2,29,41,3,3,41,52,-11,5,12,-7,0,2,-2,0,0,0.6296296296296297,0.46153846153846156,0.2,,0.3333333333333333,0.7073170731707317,1.0,2455.0,434.0,2141.0,1486.5,1109.5,1940.5,2438.5,1715.0,2165.0,2026-01-28
2225,"Swan, Katie",January 2026,0,2,9,0,1,4,3,63,98,27,51,22,15,60,70,14,14,138,175,-37,19,31,-12,1,4,-3,1,1,0.6428571428571429,0.5294117647058824,0.25,0.5,0.6818181818181818,0.8571428571428571,1.0,909.5,434.0,2141.0,2494.0,920.0,1114.0,2357.5,1481.4285714285713,1665.0,2026-01-28
2226,"Swan, Katie",June 2025,0,1,1,0,4,6,5,34,60,14,25,10,6,33,47,16,16,82,91,-9,12,14,-2,0,2,-2,0,2,0.5666666666666667,0.56,0.6666666666666666,0.0,0.6,0.7021276595744681,1.0,2138.5,788.5,2141.0,1381.0,1916.5,729.5,188.0,1326.142857142857,1348.0,2026-01-28
2227,"Swiatek, Iga",April 2025,5,6,26,0,30,62,22,189,287,73,134,46,27,182,303,53,53,468,405,63,81,59,22,11,5,6,0,1,0.6585365853658537,0.5447761194029851,0.4838709677419355,0.0,0.5869565217391305,0.6006600660066007,1.0,202.5,2238.0,193.5,110.5,700.5,928.0,1018.0,770.1428571428571,232.0,2026-01-28
2228,"Swiatek, Iga",August 2025,9,10,44,0,42,85,39,252,343,128,210,44,24,254,404,123,123,697,563,134,124,77,47,18,3,15,1,1,0.7346938775510204,0.6095238095238096,0.49411764705882355,0.5,0.5454545454545454,0.6287128712871287,1.0,44.5,2567.5,13.0,16.5,107.5,275.0,966.5,570.0714285714286,27.0,2026-01-28
2229,"Swiatek, Iga",February 2025,5,7,9,0,27,59,15,193,298,64,120,43,26,156,249,84,84,447,409,38,78,58,20,10,5,5,0,1,0.6476510067114094,0.5333333333333333,0.4576271186440678,0.0,0.6046511627906976,0.6265060240963856,1.0,909.5,1858.5,193.5,273.0,852.0,1067.0,1213.0,909.5,455.0,2026-01-28
2230,"Swiatek, Iga",January 2025,8,10,17,0,45,83,27,296,442,109,187,46,26,248,431,107,107,729,592,137,125,73,52,17,5,12,1,2,0.669683257918552,0.5828877005347594,0.5421686746987951,0.3333333333333333,0.5652173913043478,0.5754060324825986,1.0,442.0,2400.5,27.0,14.5,557.0,483.0,584.5,644.0714285714286,64.0,2026-01-28
2231,"Swiatek, Iga",January 2026,7,10,28,0,43,86,18,255,392,116,218,66,34,236,402,100,100,667,588,79,110,85,25,15,8,7,1,0,0.6505102040816326,0.5321100917431193,0.5,1.0,0.5151515151515151,0.5870646766169154,1.0,174.5,2058.0,54.5,69.5,808.0,1085.5,863.5,730.5,177.0,2026-01-28
2232,"Swiatek, Iga",July 2025,8,8,28,0,39,68,23,211,277,85,137,36,28,149,267,78,78,520,352,168,91,39,52,16,1,15,0,0,0.7617328519855595,0.6204379562043796,0.5735294117647058,,0.7777777777777778,0.5580524344569289,1.0,174.5,2276.0,27.0,5.5,38.0,222.0,436.0,454.14285714285717,9.0,2026-01-28
2233,"Swiatek, Iga",June 2025,5,7,30,0,25,52,25,208,298,94,172,45,26,188,282,90,90,504,473,31,85,72,13,11,5,6,1,1,0.697986577181208,0.5465116279069767,0.4807692307692308,0.5,0.5777777777777777,0.6666666666666666,1.0,147.0,2346.0,193.5,361.5,271.0,899.5,1032.5,750.1428571428571,206.0,2026-01-28
2234,"Swiatek, Iga",March 2025,7,9,27,0,47,76,21,229,349,92,161,43,19,188,356,104,104,618,481,137,109,62,47,15,4,11,2,1,0.6561604584527221,0.5714285714285714,0.618421052631579,0.6666666666666666,0.4418604651162791,0.5280898876404494,1.0,187.5,2201.0,54.5,14.5,732.0,611.0,287.0,583.9285714285714,36.0,2026-01-28
2235,"Swiatek, Iga",May 2025,4,6,7,0,18,41,12,130,212,68,116,26,14,109,187,57,57,338,302,36,57,43,14,8,4,4,0,0,0.6132075471698113,0.5862068965517241,0.43902439024390244,,0.5384615384615384,0.5828877005347594,1.0,1097.5,1610.0,326.0,289.5,1349.5,446.0,1372.5,927.2857142857143,495.0,2026-01-28
2236,"Swiatek, Iga",November 2025,1,3,8,0,6,15,9,109,154,32,65,23,14,90,134,21,21,218,211,7,32,36,-4,4,4,0,1,0,0.7077922077922078,0.49230769230769234,0.4,1.0,0.6086956521739131,0.6716417910447762,1.0,1001.0,1329.0,1358.5,800.5,204.0,1617.5,1726.0,1148.0714285714287,988.0,2026-01-28
2237,"Swiatek, Iga",October 2025,2,4,22,0,14,26,11,101,149,29,73,28,12,98,164,42,42,253,254,-1,38,40,-2,5,4,1,1,0,0.6778523489932886,0.3972602739726027,0.5384615384615384,1.0,0.42857142857142855,0.5975609756097561,1.0,278.5,1523.0,873.5,1049.0,462.0,2341.0,607.0,1019.1428571428571,681.0,2026-01-28
2238,"Swiatek, Iga",September 2025,7,8,21,0,36,73,28,179,266,94,158,42,26,143,269,81,81,497,387,110,82,46,36,12,3,9,1,0,0.6729323308270677,0.5949367088607594,0.4931506849315068,1.0,0.6190476190476191,0.5315985130111525,1.0,307.5,2422.5,54.5,29.5,528.0,377.0,970.0,669.8571428571429,98.0,2026-01-28
2239,"Szabo, Briana",February 2025,0,1,0,0,0,4,1,10,21,10,14,6,2,19,25,-4,-4,38,62,-24,3,12,-9,0,2,-2,0,0,0.47619047619047616,0.7142857142857143,0.0,,0.3333333333333333,0.76,1.0,2455.0,110.0,2141.0,2193.0,2452.5,38.0,2556.5,1706.5714285714287,2147.0,2026-01-28
2240,TE R / You X,January 2026,0,1,1,0,0,6,1,19,26,4,15,5,1,22,29,4,4,36,51,-15,4,12,-8,0,2,-2,0,0,0.7307692307692307,0.26666666666666666,0.0,,0.2,0.7586206896551724,1.0,2138.5,110.0,2141.0,1710.5,117.5,2577.0,2556.5,1621.5714285714287,1978.0,2026-01-28
2241,"Tagger, Lilli",January 2026,3,5,18,0,18,42,10,168,275,48,83,45,25,178,293,19,19,387,409,-22,56,63,-7,6,7,-1,1,1,0.610909090909091,0.5783132530120482,0.42857142857142855,0.5,0.5555555555555556,0.6075085324232082,1.0,409.5,1435.5,545.0,2106.5,1396.0,529.5,1470.5,1127.5,943.5,2026-01-28
